time,test_tx,bus_id,nodeId,adc_ch,index,sub_index,adc_data,adc_data_converted,reqmsg,requestreg,respmsg,responsereg,status
63976.895031929016,1,1,1,29,0x2400,1B,32,0.0078125,1,0x6014024001b0100000000000,1,0x5814324001b0100002000000,1
63976.96043586731,1,1,1,30,0x2400,1C,9,0.002197265625,1,0x6014024001c0100000000000,1,0x5814324001c0100000900000,1
63977.02595281601,1,1,1,31,0x2400,1D,18,0.00439453125,1,0x6014024001d0100000000000,1,0x5814324001d0100001200000,1
63977.09124469757,1,1,1,32,0x2400,1E,18,0.00439453125,1,0x6014024001e0100000000000,1,0x5814324001e0100001200000,1
63977.15680170059,1,1,1,33,0x2400,1F,8,0.001953125,1,0x6014024001f0100000000000,1,0x5814324001f0100000800000,1
63977.222316503525,1,1,1,34,0x2400,20,5,0.001220703125,1,0x601402400200100000000000,1,0x581432400200100000500000,1
63978.068551540375,1,1,1,3,0x2400,1,77,0.018798828125,1,0x601402400010100000000000,1,0x581432400010100004d00000,1
63978.1358692646,1,1,1,4,0x2400,2,44,0.0107421875,1,0x601402400020100000000000,1,0x581432400020100002c00000,1
63978.20126128197,1,1,1,5,0x2400,3,16,0.00390625,1,0x601402400030100000000000,1,0x581432400030100001000000,1
63978.26665210724,1,1,1,6,0x2400,4,18,0.00439453125,1,0x601402400040100000000000,1,0x581432400040100001200000,1
63978.332181215286,1,1,1,7,0x2400,5,80,0.01953125,1,0x601402400050100000000000,1,0x581432400050100005000000,1
63978.39767050743,1,1,1,8,0x2400,6,10,0.00244140625,1,0x601402400060100000000000,1,0x581432400060100000a00000,1
63978.46326088905,1,1,1,9,0x2400,7,64,0.015625,1,0x601402400070100000000000,1,0x581432400070100004000000,1
63978.52938723564,1,1,1,10,0x2400,8,13,0.003173828125,1,0x601402400080100000000000,1,0x581432400080100000d00000,1
63978.59515070915,1,1,1,11,0x2400,9,0,0.0,1,0x601402400090100000000000,1,0x581432400090100000000000,1
63978.6607363224,1,1,1,12,0x2400,A,0,0.0,1,0x6014024000a0100000000000,1,0x5814324000a0100000000000,1
63978.726037979126,1,1,1,13,0x2400,B,0,0.0,1,0x6014024000b0100000000000,1,0x5814324000b0100000000000,1
63978.794966220856,1,1,1,14,0x2400,C,0,0.0,1,0x6014024000c0100000000000,1,0x5814324000c0100000000000,1
63978.863328933716,1,1,1,15,0x2400,D,0,0.0,1,0x6014024000d0100000000000,1,0x5814324000d0100000000000,1
63978.93184685707,1,1,1,16,0x2400,E,0,0.0,1,0x6014024000e0100000000000,1,0x5814324000e0100000000000,1
63978.999697208405,1,1,1,17,0x2400,F,17,0.004150390625,1,0x6014024000f0100000000000,1,0x5814324000f0100001100000,1
